fid,date,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDWI,class_eng,class_code,type_eng
k23_190,1/1/2023,1341.0100673571378,1371.0262910118058,1765.5966538712253,1997.6650249873253,2325.6929093937856,2610.7120301296445,2654.3223002824648,2979.4028391395673,2871.3288911421737,1833.8600709784894,1917.1841095096693,-499.7267328,Arboricult,6,Peaches
k23_196,1/1/2023,1340.7797941207684,1313.0799108564147,1684.251618380558,1880.3268598111001,2188.0158123739784,2459.508543,2477.495171389154,2746.841133397006,2989.8020800169807,1949.2500265308288,1672.0795924864692,-1046.619442,Arboricult,6,Peaches
k23_197,1/1/2023,1371.8269631688675,1372.2161223071575,1698.3583507065093,1899.615473708594,2180.964790363678,2425.115357887421,2374.130414639796,2684.0637016446603,2925.0111188325222,1983.1552003706279,1726.9071114199674,-924.5126245,Arboricult,6,Peaches
k23_261,1/1/2023,1214.3934158500945,1105.8212136840298,1334.4124978511259,1540.9376826542893,1876.5058449372532,2140.848547361182,2237.6853188929003,2538.5693656523986,2650.298779439573,1662.9186006532575,2605.6572116211105,-778.8656524,Arboricult,6,Peaches
k23_264,1/1/2023,1153.2690890481065,1032.7010235414532,1203.8265097236438,1469.7456499488226,1936.8590583418631,2234.9298874104393,2384.115148413511,2688.210337768679,2515.2191402251783,1480.7557830092117,3328.4794268167852,-199.2119754,Arboricult,6,Peaches
k23_305,1/1/2023,1360.666641735228,1370.3181750186986,1690.0627524308159,1832.1851159311898,2076.994166043381,2285.4735976065817,2224.5350785340324,2511.038593866867,2999.8275243081534,2182.0655946148095,1409.9784592370984,-1399.366866,Arboricult,6,Peaches
k23_347,1/1/2023,1569.2271015237118,1731.5716486902925,2168.289933230611,2428.685927067283,2897.0511042629673,3209.139103,3220.968241739427,3556.2825714774863,3815.916452662214,2923.748245163498,1951.4924670433138,-830.6568225,Arboricult,6,Peaches
k23_390,1/1/2023,1490.5733022442435,1564.8711260079663,2001.2514330127274,2208.501991644806,2501.8782182065474,2771.416934,2747.139609443311,3079.863256582142,3387.052268532011,2300.6844943165256,1592.2292820363355,-1000.868843,Arboricult,6,Peaches
k23_399,1/1/2023,1418.945433998816,1483.6258946348814,1757.9212183178179,1997.9248237636552,2427.3511273744834,2724.239573804015,2599.151105849433,2912.5024484744126,2951.397621481999,2100.4521336705598,2006.2749286982737,-535.3899263,Arboricult,6,Peaches
k23_015,1/1/2023,1496.6354330708664,1596.4165354330712,1938.5275590551187,2072.1393700787403,2293.974015748032,2472.416535433071,2320.5874015748036,2572.440945,3244.0637795275597,2439.685826771654,859.3173228346457,-1692.149606,Arboricult,6,other
k23_004,1/1/2023,1572.6487628865973,1684.8252577319581,2042.9327835051538,2181.061958762886,2366.0043298969063,2542.0687628865976,2414.6669072164927,2629.924536082473,3221.663608247422,2402.131649484535,791.5136082474224,-1456.561237,Bare soil,13,Bare soil
k23_016,1/1/2023,1600.1342734136144,1779.882948,2194.964809384164,2329.8870655768387,2679.705309789731,2911.0283895925636,2797.6581393897795,3062.3243276970115,3466.3542147625885,2518.262182566919,1168.8526860922195,-1109.965059,Bare soil,13,Bare soil
k23_031,1/1/2023,1381.9894058994596,1424.9310344827586,1731.3911508101367,1812.608641462401,1960.4692563356878,2132.2781470710424,2069.2120897382615,2232.048192771084,2976.1555878687154,2314.989198171998,791.7515579559615,-1730.478396,Bare soil,13,Bare soil
k23_056,1/1/2023,1360.0944304377724,1393.8778363511346,1638.6337382534955,1732.6202154480866,1888.0416762166706,2017.492856597143,1926.061196424478,2075.8150355260145,2531.191840476736,1745.1861104744441,751.7308044923217,-1403.341928,Bare soil,13,Bare soil
k23_062,1/1/2023,1134.2467545215832,1099.0393138481927,821.6492429262066,1310.3470269209058,3108.810253012343,3762.043264865396,3590.446047755774,3937.4445507865225,1898.7148396279663,900.9516798,6212.600014724288,3054.461606,Bare soil,13,Bare soil
k23_070,1/1/2023,1803.2418757712878,1915.0552584670231,2387.3574660633485,2537.0622514740166,2850.980803510215,3120.8999040175518,3072.6570684217745,3384.6529548882486,4197.783491018785,3282.9389825860417,1264.7136980666392,-1502.641711,Bare soil,13,Bare soil
k23_088,1/1/2023,1233.694383294547,1253.319768538902,1157.2424680797537,1545.9632052330335,2681.682684445563,3075.8876658909376,2902.1932825963904,3205.2878168438256,2261.551732813384,1241.6245675828673,4123.719982,1160.083338574753,Bare soil,13,Bare soil
k23_095,1/1/2023,1329.5253321324026,1345.8196352172934,1585.3084890790367,1713.3156946633644,1897.2296780004506,2047.7414996622383,1927.4163476694441,2155.4573294303086,2547.3267282143656,1824.439090294979,943.2024318847107,-1459.696465,Bare soil,13,Bare soil
k23_105,1/1/2023,1351.6740409140598,1401.236270886471,1716.8810577273437,1820.9260319608557,2024.6570714694706,2199.525271979596,2112.361771901514,2309.617198480037,2764.2979542970174,1959.6656082452757,1032.7514965384419,-1320.131175,Bare soil,13,Bare soil
k23_113,1/1/2023,1054.531202926619,1004.9781579513661,707.0747794275876,1200.4525500322782,3116.306542,3892.4453410802666,3732.412309016567,4161.706154508282,1915.017860985582,911.7318700236708,6889.4004734237105,3384.314826769957,Bare soil,13,Bare soil
k23_117,1/1/2023,1242.5462384468424,1309.165255331233,1197.3189962307008,1639.289358186606,2932.594464811276,3398.9073165694226,3251.2200134248965,3575.5160582434014,2580.936386637063,1516.5109206381987,4652.436567356843,1336.4933908194346,Bare soil,13,Bare soil
k23_133,1/1/2023,2243.8882633174535,2596.3022953659597,3471.9259419662194,3630.1022087483752,3925.3672585534873,4214.804244261586,4183.967085318321,4480.333477695974,5067.3005630142925,3957.886964053703,951.3022953659594,-963.6054569,Bare soil,13,Bare soil
k23_192,1/1/2023,1701.944844,1976.0906222390508,2502.644705288401,2611.2776725987624,2852.9710968067643,3039.8708822415742,2920.3955572384198,3171.4358197652405,3775.1317682695953,2831.3390130001258,794.7360848163571,-1234.60154,Bare soil,13,Bare soil
k23_195,1/1/2023,1020.8911087387527,951.8969040719841,666.6237608662495,1107.8301052310505,2708.731432057344,3314.8354430379745,3160.6722586548726,3499.517462254079,1499.7283818819583,712.8086014945859,6502.156779014795,3608.207259417416,Bare soil,13,Bare soil
k23_202,1/1/2023,1846.5634064080944,2167.9959527824626,2747.773524451939,2879.255649241147,3186.3507588532884,3419.064924114671,3325.5536256323785,3605.640809443508,4336.764755480607,3386.286341,982.6630691399663,-1295.053963,Bare soil,13,Bare soil
k23_210,1/1/2023,1162.6535313731436,1162.5571385268265,954.1471658078206,1419.796605031828,2997.1632312822067,3545.4640800242496,3431.074568050925,3725.0068202485604,2124.1436799030007,1109.3540466808126,5551.407699,2167.9716580782056,Bare soil,13,Bare soil
k23_212,1/1/2023,1340.2979001306142,1389.642419371044,1402.4095247664022,1791.7123480357684,2697.2735858535116,3038.3539636290575,2904.8857630865077,3201.3000100472223,2682.179141967247,1618.6853210087415,3590.5159248467803,651.2997086305637,Bare soil,13,Bare soil
k23_216,1/1/2023,1030.3309722812485,929.1772677905273,632.7417009019221,1023.9761061529017,2842.366246399397,3623.876044765548,3503.7594087925568,3797.992114086038,1641.3238891249948,742.7857109127829,6951.815365726969,3694.4434528025695,Bare soil,13,Bare soil
k23_220,1/1/2023,1385.4394705692457,1446.5769934359191,1694.4061121274074,1791.690519746045,1996.8763585494453,2148.9686861078226,1998.4754116001293,2211.581297750995,2643.0277628322387,1954.534918756052,762.5281394598082,-1395.383622,Bare soil,13,Bare soil
k23_221,1/1/2023,1264.1477365249962,1205.688120827227,1331.7671389024597,1448.5194593714382,1828.6408565380239,2059.9456114639324,2002.8712750366399,2181.0107474352712,2071.4478505129464,1400.9204119850192,2015.4356782283025,-120.6872659,Bare soil,13,Bare soil
k23_232,1/1/2023,1400.2875399361023,1486.9956218199031,1932.7335226600403,2137.8911371435333,2374.7229913619694,2566.297835,2462.152881315821,2714.963317950538,3222.685599337357,2289.0868536267903,1070.5870311205774,-1340.944504,Bare soil,13,Bare soil
k23_283,1/1/2023,1123.562015503876,1118.8556201550389,818.3352713178294,1310.9486434108528,3116.312984496124,3721.1027131782944,3607.2141472868225,3888.438953488372,1990.4457364341085,998.4457364341085,6244.881782945736,2847.768410852713,Bare soil,13,Bare soil
k23_303,1/1/2023,1423.056641942009,1499.499662845583,1740.7491571139583,1940.5620364126767,2379.9295347269044,2655.4932569116654,2637.3614295347265,2860.3044504383006,3027.636210384356,2080.902562373567,2166.522252191504,-628.8412003,Bare soil,13,Bare soil
k23_306,1/1/2023,1963.0401741539683,2192.3813576093416,2818.6691074609143,2910.5929150999414,3190.981792994261,3460.5992479715023,3366.078567,3719.922026518901,4250.973085295864,3399.4221254700183,924.9396398179299,-1159.90758,Bare soil,13,Bare soil
k23_309,1/1/2023,1719.2858907070079,1966.782649,2587.972831120716,2704.4606359987647,2967.6017289286815,3215.8697128743443,3169.7579499845633,3419.9570855202223,4137.640938561284,3196.1602346403206,1015.3142945353502,-1277.343933,Bare soil,13,Bare soil
k23_331,1/1/2023,1216.7088958116994,1224.7320872274145,1510.030460366909,1611.1294565593635,1757.7262028383527,1955.8310834198687,1802.3136033229493,2026.8366216683978,2685.9387331256494,1948.8227760470754,1044.8525441329184,-1907.485981,Bare soil,13,Bare soil
k23_336,1/1/2023,1414.5197065907596,1496.414604773374,1833.7761112327566,1987.7006787825703,2150.065907597985,2344.417232318809,2195.852310050361,2452.3470549594917,3110.189621195533,2327.503941318152,910.5986424348588,-1843.541384,Bare soil,13,Bare soil
k23_349,1/1/2023,1476.4927896568872,1601.494281452014,2044.6151168572849,2201.523122824466,2436.215315763302,2659.9010442565886,2579.562904027847,2861.807558428642,3717.407757334659,2853.7677772252614,1220.1044256588762,-1732.832422,Bare soil,13,Bare soil
k23_384,1/1/2023,1428.5518315018312,1540.2923076923075,1939.1725274725277,2063.8694139194135,2273.6375457875442,2468.4212454212447,2370.953724053724,2609.12442,3376.7351648351632,2464.8258852258855,997.0264957264953,-1709.36453,Bare soil,13,Bare soil
k23_392,1/1/2023,1351.7642276422764,1453.3295609756099,1558.5252032520323,1902.0991869918698,2814.662374,3221.8552195121943,3120.738146341463,3384.912390243903,2779.7639024390237,1679.3320325203254,3457.4792195121945,465.7765853658536,Bare soil,13,Bare soil
k23_437,1/1/2023,2114.6404575197794,2359.910355595319,3096.732715821974,3253.0082627230145,3494.675718821816,3735.2927740645223,3604.046067750821,3871.7526972264614,4996.647474694312,3946.7992912653713,746.8093258249565,-1661.472344,Bare soil,13,Bare soil
k23_440,1/1/2023,1709.8043473276323,1888.3623231605252,2567.7242336000736,2746.4709146355453,3036.3726641139115,3292.3140118771944,3219.1304198289517,3562.9958040033966,4483.003966707176,3370.5344278082234,1135.903194001789,-1658.883269,Bare soil,13,Bare soil
k23_445,1/1/2023,1912.6444322545262,2266.117608337906,3019.1904552934734,3135.705430608888,3368.9782775644553,3592.526933625893,3519.3203510696667,3739.893911135492,4503.884147010424,3624.1509599561173,774.5500822819529,-1221.439276,Bare soil,13,Bare soil
k23_467,1/1/2023,1731.8955252180501,1783.4645430413345,2201.2208949563887,2405.8562760712925,2637.2865,2854.336935912021,2627.875047402351,3042.306408797876,3413.995070155478,2852.668183541903,914.6253318164581,-1294.892681,Bare soil,13,Bare soil
k23_492,1/1/2023,1825.4491031265622,2062.951296717942,2636.5313489198634,2815.5108568889877,3054.0698617204407,3290.0454823124337,3171.361248403398,3506.563225412339,4227.4943077692005,3316.2781140667516,931.4493252623979,-1432.706225,Bare soil,13,Bare soil
k23_507,1/1/2023,1399.810024,1462.816032,1888.0778424378943,2015.1712658782303,2218.8640260309107,2403.4339528189726,2303.125586634127,2547.3024841999863,3270.539578,2565.7430698955004,1055.6225517802388,-1693.695513,Bare soil,13,Bare soil
k23_508,1/1/2023,999.5556343647488,941.8413866477525,623.0177320684459,1081.9626739959222,2740.1629577090157,3340.659100984129,3252.217218,3538.9244613884202,1628.5624612111003,750.1864526997074,6742.332653604042,3411.775512013476,Bare soil,13,Bare soil
k23_007,1/1/2023,1040.6234636871502,955.3878026070757,627.8878026070761,1106.902607,3393.3934823091245,4147.563873370576,4001.820298,4393.648603351954,1870.7770949720668,821.2695530726254,7287.628864059589,3593.9909683426426,Cereal,1,Wheat
k23_012,1/1/2023,1080.321477818458,1021.2504873757787,729.5608387618279,1158.5918881650894,3046.7931624744424,3844.432362,3677.309638153203,4024.137606390566,1833.2876230326658,877.9836907422376,6643.363083067854,3317.76159,Cereal,1,Wheat
k23_020,1/1/2023,1502.4655505473277,1596.1674179008369,1966.238248551191,2099.5344494526726,2312.763683193818,2491.277527366388,2350.2395363811975,2612.2498390212486,3255.658725048293,2399.1307147456537,837.1667739858337,-1566.013522,Cereal,1,other
k23_219,1/1/2023,980.3690619104784,856.6403704338879,551.7960898645173,926.3321900188646,3008.2982335791457,4090.009775338707,4043.0908935002562,4304.360487051964,1614.0353284170815,724.9528382781682,7657.4434916823875,4402.197564740182,Fallow_lan,7,Fallow_lan
k23_228,1/1/2023,1197.3165218858062,1204.4071012903769,1142.189170953867,1507.1666526102726,2558.2030024458127,2910.9155772961117,2768.721514717045,3038.7791178206967,2147.879143122207,1176.2236653453654,3978.6160917601414,1214.2825335245006,Fallow_lan,7,Fallow_lan
k23_265,1/1/2023,1380.49537,1420.075066137566,1706.4340828924162,1770.687610229277,1946.5753968253969,2108.2418430335097,2037.1974206349207,2259.006283068783,2777.4677028218694,2022.1150793650786,948.3230820105821,-1533.486111,Fallow_lan,7,Fallow_lan
k23_271,1/1/2023,1074.1176470588236,1014.1362660944209,720.2508204998735,1261.7535975763694,3623.025940419086,4414.701086,4364.310148952287,4695.826243372885,2136.1444710931582,1069.4500126230753,7128.443322393338,3321.6694647816207,Fallow_lan,7,Fallow_lan
k23_019,1/1/2023,1463.2434456928843,1564.0370589394836,1860.7770549970433,1958.3414153360932,2138.325251330574,2308.257835600238,2186.1521781983056,2380.7295485905775,2856.4922136802693,2066.9558446678498,722.8740390301599,-1412.355017,Forage,8,Maize
k23_001,1/1/2023,1243.7600498393335,1258.9329792117514,1190.5786608957965,1756.5969571775197,2901.8049708177577,3289.027936258116,3229.7529674076986,3534.660436749951,2332.238179552757,1225.828906813562,4673.694209456357,1718.989704242901,Forage,8,AlfaAlfa
k23_009,1/1/2023,1089.0946635520374,1035.7886059011628,718.0706235,1235.536615789354,3589.8950853877027,4463.921801646521,4383.539790896514,4720.352392,1858.7801918671894,858.5235751706622,7153.223731658085,4034.5861474610488,Forage,8,AlfaAlfa
k23_010,1/1/2023,1039.193122391844,952.6998045533782,658.5579736939411,1123.9798742802811,3045.7878611800747,3608.171042205906,3478.1439966193016,3845.491152078599,1839.1404046273308,812.2192171570439,6871.373831282025,3119.107918229359,Forage,8,AlfaAlfa
k23_021,1/1/2023,1193.5004155074607,1172.9144054630199,935.4424973804962,1510.299924124724,3332.8576073996464,3964.771940600498,3861.0571593742084,4235.146511543881,2132.2128482133176,1110.554142428731,6173.828847057121,2881.646927051343,Forage,8,AlfaAlfa
k23_052,1/1/2023,1461.16511,1572.0626373626374,1931.8412087912088,2160.494505494506,2495.447252747252,2758.3230769230768,2663.0324175824176,2955.1329670329665,3168.761813186813,2154.3714285714286,1768.1359890109893,-621.7173077,Forage,8,AlfaAlfa
k23_053,1/1/2023,1096.733855,1034.2784735812133,632.9450097847359,1186.7812133072405,3884.5385518590992,4923.8444227005875,4772.344618395304,5213.189432485323,1835.0651663405094,818.9796477495107,7706.195890410961,4551.775929549902,Forage,8,AlfaAlfa
k23_058,1/1/2023,1047.1780916030532,976.7103053435112,640.5526717557249,1122.8974045801524,3546.0784732824427,4346.045038167938,4244.167938931296,4615.416870229008,2012.2687786259535,875.2250381679387,7409.457099236638,3585.3803053435104,Forage,8,AlfaAlfa
k23_103,1/1/2023,997.0411114830933,934.7908938734516,608.6241044526281,1104.164847673251,3304.428456645463,3991.8249748911944,3915.4571811181795,4322.487579511216,1872.9572815533986,793.8338801473053,7324.0567793773025,3555.929092735187,Forage,8,AlfaAlfa
k23_104,1/1/2023,1212.0397312859882,1193.3515035188736,1240.4758157389629,1624.2236724248237,2845.7716570697366,3302.3055022392828,3268.113819577734,3649.1715930902096,2655.581445937299,1451.8222008957134,4433.580934101085,1039.6841330774148,Forage,8,AlfaAlfa
k23_106,1/1/2023,1225.280616973388,1183.7945187342782,1161.6088309281083,1548.645306500729,2860.0539520720263,3379.2724083145777,3306.9843108698533,3652.2962399046746,2475.315702369919,1319.256785383292,4925.927578445651,1524.9767641996566,Forage,8,AlfaAlfa
k23_112,1/1/2023,1049.9900823924318,995.0353473705626,696.9052995626079,1158.2228155833586,3387.9257450920554,4149.674804190825,3944.1907232224607,4373.90057,2043.070033567288,932.6212999694842,7014.055131726171,3227.568965517241,Forage,8,AlfaAlfa
k23_114,1/1/2023,1165.6622363990787,1238.889597731703,929.1687045897573,1605.602516,3434.7621832358673,4006.980506822611,3979.9085592769807,4249.069466595782,2092.773701931597,1103.4665957823852,6176.601807549176,3107.675704412547,Forage,8,AlfaAlfa
k23_124,1/1/2023,1469.8970037453187,1593.7197253433208,1971.161672908864,2089.583645443196,2347.6554307116103,2524.1392009987517,2429.7646691635455,2620.3876404494385,3133.196629213483,2260.341448189763,1022.0661672908866,-1272.880774,Forage,8,AlfaAlfa
k23_130,1/1/2023,1172.376531748978,1090.5144201014978,799.0195568758508,1317.810001237777,3474.5983413788836,4191.032058,4118.646367124643,4476.233939844039,2478.6258200272305,1293.8925609605144,6755.9121178363675,2647.6888228741177,Forage,8,AlfaAlfa
k23_142,1/1/2023,1216.3272455586916,1235.2228125518843,1050.6227793458409,1655.1449443798765,3262.513864,3740.784161,3723.3931595550384,4044.0966295865837,2409.972438983895,1302.4248713265815,5539.9971774863025,2187.224638884277,Forage,8,AlfaAlfa
k23_168,1/1/2023,1238.1802745664736,1205.5392341040463,1059.2316473988433,1577.5018786127164,3151.2764450867044,3631.8575867052014,3531.9025289017336,3947.659465317918,2647.588367052022,1408.0908236994223,5517.945303468209,1759.3575144508663,Forage,8,AlfaAlfa
k23_225,1/1/2023,1012.5127742711151,982.1743312,594.5584610760445,1168.7090471896604,3697.1103095882177,4734.464983,4576.236850015028,5056.815749924857,1732.0411782386532,752.6245867,7751.906221821459,4414.309287646528,Forage,8,AlfaAlfa
k23_227,1/1/2023,1290.7433192038334,1245.1138730187986,1402.4753040914115,1455.4588324732772,1637.8027322152598,1781.5644351271646,1707.1816024695916,1890.9340904902322,2306.241706597861,1698.7482722078876,934.6142646516773,-1571.037712,Forage,8,AlfaAlfa
k23_285,1/1/2023,1354.5188554102713,1372.6424104604891,1450.5057797991285,1828.330490809172,2798.4102709873036,3133.122418040554,3120.745120333523,3445.505211294297,3069.776767102521,1925.758385446276,3507.182490051166,-63.10100436,Forage,8,AlfaAlfa
k23_295,1/1/2023,1045.4544012688343,976.8997819191119,687.2097541633625,1177.6159793814434,3373.4970261697067,4098.6293616177645,4075.657811260905,4405.059377478193,2131.2806304520223,1033.8533901665346,7114.042724028551,3135.344171292624,Forage,8,AlfaAlfa
k23_300,1/1/2023,1226.596612779061,1169.0400307929176,1329.0415704387992,1433.3410315627407,1710.0515781370289,1894.692070823711,1772.2740569668974,2073.3779830638955,2359.910700538876,1719.0384911470362,1435.3441108545037,-1442.376443,Forage,8,AlfaAlfa
k23_314,1/1/2023,1258.8637788543745,1259.695639783414,1207.4405813622116,1690.0906241094328,2984.4442861214025,3464.242519,3590.310629809064,3841.4710743801656,2932.2846964947285,1731.4123681960673,5008.435451695639,1096.444001139926,Forage,8,AlfaAlfa
k23_389,1/1/2023,1547.8826075196102,1630.9253448742227,2130.8926156342986,2341.9164187178794,2718.840140654585,2988.605085,2963.7048958615096,3305.727346,3655.037327562889,2487.110900730322,1668.3681363267513,-993.4703814,Forage,8,AlfaAlfa
k23_108,1/1/2023,1560.9425811644753,1712.266165817011,2289.460155621143,2649.3555138180845,3248.4218763974604,3662.284411054469,3712.7055719524205,4096.934621232447,3442.6162239513465,2130.257848,2360.104910115374,392.39012610678816,Forage,8,Sorghum
k23_218,1/1/2023,1078.7515660889537,1033.6543641678845,829.4964501983713,1230.499164752558,2798.211213,3600.616203800376,3485.8299749425755,3798.446700772603,1918.1212674879932,959.3123303403634,6276.8261119231565,2862.784975986637,Forage,8,Sorghum
k23_509,1/1/2023,1206.5344620916994,1167.9111477374886,1320.630731195685,1381.3204225352115,1523.3275397063235,1634.6333533113584,1531.8962391369494,1664.8250674258322,2045.8749625412052,1431.342598142044,703.3963889721307,-1403.734717,Forage,8,Sorghum
k23_013,1/1/2023,1321.4859327217125,1176.811314984709,1268.271865443425,1437.755963302752,2039.1055045871558,2393.531804281345,2399.386544342507,2714.262079510703,1900.755963302752,1207.3519877675838,3135.781651376146,1098.9758409785932,Forest,10,Quercus
k23_321,1/1/2023,1284.2191087760261,1297.9505740416428,1354.8221443860675,1767.6626775637287,2347.3285658688465,2595.2531620937934,2504.072679509633,2837.423136797043,2655.8764351041063,1825.163455925278,3086.4668223389776,-241.8054096,Forest,10,Pinus
k23_463,1/1/2023,1183.9545261167577,1043.5176554006146,1111.0559678562988,1316.0629165681873,1771.840463247459,2058.216071850627,2067.0737414322857,2395.0158827700307,2079.2928858425907,1245.711841,2978.5067359962186,-44.07099976,Forest,10,Acacia
k23_493,1/1/2023,1157.7748076412838,1016.5559166887765,931.2622048288672,1224.634518439904,2046.9970151233747,2388.7208808702567,2353.442027062881,2636.593791,1506.719024,979.5570443088349,4410.599230565135,2294.383457150437,Forest,10,Acacia
k23_237,1/1/2023,1355.3016437512251,1357.6361065217998,1595.5247122735288,1878.0013441236588,2462.0053764946374,2777.8201394528296,2749.8068102265397,3076.7311192629722,2735.084651787965,1824.5995351572349,2754.437988294923,127.48730083167646,Forest,10,Eucalyptus
k23_323,1/1/2023,1161.3722489907539,1029.484633415809,946.7062768589659,1254.3573381950775,2026.8759604115119,2327.419585883578,2295.3268654772764,2558.479619742154,1645.3176194817036,1094.8692538090897,4174.353626774319,1698.9022008073969,Forest,10,Eucalyptus
k23_363,1/1/2023,1584.9996055226825,1676.556607495069,2016.6449704142012,2196.8429980276132,2655.609861932939,2938.3459566074953,2879.984615384615,3193.203944773176,3331.655226824458,2690.374358974359,1820.2272189349112,-715.6587771,Forest,10,Eucalyptus
k23_125,1/1/2023,1415.5990610328638,1450.694366197183,1720.0474178403756,1897.357746478873,2100.188732394366,2233.166666666666,2038.447417840375,2343.240375586854,2841.957276995305,2121.0863849765256,854.2910798122066,-1708.699061,Horticultu,5,Melon
k23_143,1/1/2023,1115.0270270270269,1090.5510876730386,807.0323005932762,1462.4733025708636,3094.181278839815,3799.166117336849,3989.969676994067,4030.255108767304,2423.7040210942646,1467.0843770599868,6643.158206987475,2554.6097560975613,Horticultu,5,Melon
k23_290,1/1/2023,1255.1360708534623,1142.515700483092,1284.1714975845412,1391.1056763285023,1528.979267310789,1688.0225442834142,1611.5940016103063,1862.1823671497586,2792.819646,2004.3558776167472,1161.7204106280194,-2647.159018,Horticultu,5,Melon
k23_293,1/1/2023,1232.1646928201333,1153.2146558105107,1338.0673575129533,1481.1868985936344,1660.8053293856406,1831.7516654330132,1702.2875647668393,1996.7172464840853,2742.6443375277577,2016.5470022205773,1239.1780162842344,-2152.892672,Horticultu,5,Melon
k23_017,1/1/2023,1472.6489142102218,1592.0137065477657,1928.8749896788038,2002.882255800511,2177.550986706299,2338.395673354801,2225.8307323920403,2406.2645528858056,2992.6566757493174,2178.3429114028563,710.4561968458424,-1432.667245,Horticultu,5,Piment
k23_051,1/1/2023,1399.4766493699037,1466.780578206079,1763.6212008895484,2028.074870274278,2393.9918458117136,2650.3544848035585,2575.3599703484074,2889.9395107487044,2985.252335063011,1981.7673832468504,2014.9934766493705,-555.832765,Horticultu,5,Piment
k23_109,1/1/2023,1450.875867386276,1492.769468003084,1878.8712413261376,2106.877987663839,2398.541441788743,2630.877794911334,2486.244024672321,2870.207979953739,3033.3648804934464,2066.8116808018503,1346.0520431765613,-1049.07633,Horticultu,5,Piment
k23_177,1/1/2023,1395.403995936336,1417.7473755502876,1691.0731459532683,1792.016931933627,2032.455130375889,2209.9322722654924,2119.5157466982732,2341.9915340331863,2696.6393498137486,1926.429393836776,1059.8103623433797,-1224.279716,Horticultu,5,Piment
k23_204,1/1/2023,1373.9593984962403,1424.092105263158,1594.5802631578947,1779.4052631578954,2156.1800751879705,2352.9212406015035,2262.0813909774433,2478.275187969925,2573.3804511278195,1667.0056390977443,1890.6607142857142,-566.1496241,Horticultu,5,Piment
k23_224,1/1/2023,1208.7602094240838,1208.7057591623036,1161.8146596858635,1527.857068062827,2556.1209424083772,2899.546596858639,2815.7287958115176,3133.861256544503,2341.6727748691105,1362.0557591623037,4162.577748691099,978.3102094240835,Horticultu,5,Piment
k23_315,1/1/2023,1429.6743710691826,1525.0218553459122,1912.4498427672956,2004.510534591195,2265.711320754717,2483.375157232704,2395.8391509433964,2650.650943396226,3139.629716981132,2387.163050314465,1136.058962264151,-1291.688365,Horticultu,5,Piment
k23_404,1/1/2023,1240.684952380952,1196.0314285714285,1255.8461904761903,1505.8436190476189,2286.4337142857134,2621.2547619047614,2614.8862857142853,2829.998857142856,2467.5891428571426,1615.7219047619042,3376.752381,179.7052381,Horticultu,5,Piment
k23_457,1/1/2023,1897.5145201768707,2184.9310839341915,2838.5466677289573,2962.683344620165,3194.4998207385565,3422.4271601003866,3298.7045771421754,3571.142015,4241.993148229298,3240.9563000438184,771.9423176512768,-1224.735131,Horticultu,5,Piment
k23_483,1/1/2023,1331.2123955431753,1394.362813370474,1920.6378830083568,2142.2311977715876,2370.271239554318,2610.6584261838443,2492.9467270194987,2839.5766016713096,3726.0073119777153,2970.5598885793875,1264.7632311977716,-1950.692897,Horticultu,5,Piment
k23_002,1/1/2023,1449.7008945095627,1526.2101480567555,1748.969155,1926.6235040098707,2332.7317088217155,2534.7371067242443,2401.7698334361517,2617.8219617520067,2760.9197717458374,1929.6648056755093,1540.8874151758173,-820.7175817,Horticultu,5,Tomato
k23_003,1/1/2023,1338.032142358038,1379.3672613779293,1621.9209484324783,1721.3000419248144,1902.4698374248837,2048.7719290073137,1935.4174314063443,2090.130106675362,2462.110774677412,1707.5762798714304,773.6141519541623,-1273.518657,Horticultu,5,Tomato
k23_057,1/1/2023,1569.0762711864409,1707.1733110527575,2100.342683217952,2203.1477679637146,2416.293745523992,2609.401527810934,2494.125925041776,2711.3052041059923,3415.7547147290525,2604.704822153258,838.0125328,-1597.384221,Horticultu,5,Tomato
k23_400,1/1/2023,1944.494215119129,2254.2076674183745,2951.695215217178,3124.4206294734768,3368.2793411118732,3623.2469849985296,3489.3792528679264,3829.9888714579856,4635.429404843611,3627.8836650652024,865.7719384253355,-1402.188156,Horticultu,5,Tomato
k23_510,1/1/2023,1170.7125365983493,1099.3267678111968,1190.3847928311595,1378.1568627450974,1582.9632685653442,1707.3624345665864,1629.3492147990414,1787.5598438470406,2128.423387454528,1404.557270872149,1061.8276994055534,-1586.301482,Horticultu,5,Tomato
k23_077,1/1/2023,1552.156896,1681.6840798959938,2141.742169956271,2283.6693653232483,2535.721664105899,2772.4251270535397,2646.620257652761,2980.3511996217944,3824.182957,3036.6619193948723,1068.6747429381876,-1764.775027,Horticultu,5,Watermelon
k23_186,1/1/2023,1183.0303657694963,1149.1798941798943,1080.8740510697037,1458.264320220842,2610.4275362318836,3045.4538762364855,3060.4772256728775,3405.0300207039327,2053.364159190246,1150.354497354497,4828.385783298826,2070.6777087646647,Horticultu,5,Watermelon
k23_205,1/1/2023,1244.1607487237661,1277.467328,1270.3976176971066,1590.8606920022678,2767.1964832671583,3324.014010209869,3201.5912081678944,3529.9017016449225,2544.2850822461705,1679.2778218944977,3645.521894498014,642.0442427680086,Horticultu,5,Watermelon
